N_img,x_wp,y_wp,class
img1883,75,158,0
img1883,408,727,1
img1883,70,126,0
img1883,422,727,1
img1883,71,101,0
img1883,437,727,1
img1883,73,81,0
img1883,450,726,1
img1883,86,80,0
img1883,463,724,1
img1883,97,73,0
img1883,478,723,1
img1883,108,65,0
img1883,493,725,1
img1883,126,73,0
img1883,508,726,1
img1883,142,76,0
img1883,526,729,1
img1883,154,69,0
img1883,540,727,1
img1883,173,75,0
img1883,556,730,1
img1883,203,101,0
img1883,569,728,1
img1883,214,95,0
img1883,583,727,1
img1883,218,75,0
img1883,603,731,1
img1883,229,70,0
img1883,614,726,1
img1883,244,71,0
img1883,626,724,1
img1883,261,75,0
img1883,642,724,1
img1883,275,74,0
img1883,661,729,1
img1883,292,77,0
img1883,674,727,1
img1883,305,76,0
img1883,690,733,1
img1883,320,73,0
img1883,703,729,1
img1883,333,71,0
img1883,717,727,1
img1883,352,76,0
img1883,724,713,1
img1883,368,77,0
img1883,727,690,1
img1883,381,75,0
img1883,728,668,1
img1883,395,75,0
img1883,727,642,1
img1883,413,79,0
img1883,726,616,1
img1883,424,73,0
img1883,727,591,1
img1883,441,76,0
img1883,727,564,1
img1883,454,75,0
img1883,725,534,1
img1883,468,73,0
img1883,730,520,1
img1884,65,290,0
img1884,495,686,1
img1884,68,271,0
img1884,511,680,1
img1884,67,251,0
img1884,537,682,1
img1884,61,224,0
img1884,555,679,1
img1884,55,199,0
img1884,577,680,1
img1884,59,180,0
img1884,593,673,1
img1884,74,173,0
img1884,601,658,1
img1884,88,166,0
img1884,611,649,1
img1884,110,166,0
img1884,645,659,1
img1884,130,161,0
img1884,670,657,1
img1884,153,162,0
img1884,682,649,1
img1884,164,151,0
img1884,708,653,1
img1884,184,148,0
img1884,735,655,1
img1884,220,160,0
img1884,736,634,1
img1884,228,147,0
img1884,743,620,1
img1884,244,140,0
img1884,743,599,1
img1884,257,132,0
img1884,739,576,1
img1884,286,138,0
img1884,731,548,1
img1884,305,132,0
img1884,740,533,1
img1884,319,126,0
img1884,743,516,1
img1885,291,56,0
img1885,54,174,1
img1885,351,62,0
img1885,56,210,1
img1885,430,58,0
img1885,55,247,1
img1885,494,54,0
img1885,50,279,1
img1885,555,56,0
img1885,62,305,1
img1885,622,58,0
img1885,52,347,1
img1885,689,54,0
img1885,54,376,1
img1885,747,56,0
img1885,50,407,1
img1885,748,92,0
img1885,49,444,1
img1885,745,130,0
img1885,58,476,1
img1885,749,159,0
img1885,50,512,1
img1885,745,191,0
img1885,52,542,1
img1885,751,219,0
img1885,54,572,1
img1885,741,259,0
img1885,52,608,1
img1885,755,289,0
img1885,53,644,1
img1885,751,323,0
img1885,66,669,1
img1885,745,359,0
img1885,48,709,1
img1885,751,388,0
img1885,48,743,1
img1885,739,426,0
img1885,116,741,1
img1885,748,456,0
img1885,178,744,1
img1885,747,488,0
img1885,245,742,1
img1885,745,522,0
img1885,307,744,1
img1885,739,562,0
img1885,401,732,1
img1885,746,592,0
img1885,436,749,1
img1885,744,626,0
img1885,514,741,1
img1886,310,148,0
img1886,79,261,1
img1886,368,131,0
img1886,77,273,1
img1886,411,123,0
img1886,78,285,1
img1886,453,115,0
img1886,86,295,1
img1886,515,99,0
img1886,103,300,1
img1886,567,87,0
img1886,107,311,1
img1886,616,75,0
img1886,88,332,1
img1886,639,76,0
img1886,92,344,1
img1886,650,82,0
img1886,95,353,1
img1886,652,94,0
img1886,89,368,1
img1886,652,107,0
img1886,94,378,1
img1886,658,117,0
img1886,99,389,1
img1886,659,128,0
img1886,95,404,1
img1886,652,145,0
img1886,99,414,1
img1886,656,158,0
img1886,95,430,1
img1886,660,167,0
img1886,97,441,1
img1886,664,178,0
img1886,99,453,1
img1886,657,194,0
img1886,105,462,1
img1886,658,206,0
img1886,111,472,1
img1886,662,216,0
img1886,111,485,1
img1886,673,223,0
img1886,105,500,1
img1886,665,240,0
img1886,111,509,1
img1886,669,250,0
img1886,114,521,1
img1886,675,259,0
img1886,118,531,1
img1886,684,267,0
img1886,110,547,1
img1886,678,284,0
img1886,125,553,1
img1886,678,298,0
img1886,130,564,1
img1886,682,308,0
img1886,122,581,1
img1886,678,322,0
img1886,127,589,1
img1886,683,332,0
img1886,120,605,1
img1886,688,342,0
img1886,124,616,1
img1886,688,353,0
img1886,125,628,1
img1886,691,364,0
img1886,128,638,1
img1886,694,377,0
img1886,133,649,1
img1886,686,393,0
img1886,133,663,1
img1886,690,403,0
img1886,137,672,1
img1886,694,414,0
img1886,141,683,1
img1886,698,425,0
img1886,139,697,1
img1886,706,434,0
img1886,139,711,1
img1886,711,445,0
img1886,144,721,1
img1886,695,464,0
img1886,154,728,1
img1886,700,474,0
img1886,204,718,1
img1886,710,484,0
img1886,248,709,1
img1886,713,494,0
img1886,282,705,1
img1886,711,507,0
img1886,332,692,1
img1886,714,517,0
img1886,376,682,1
img1886,721,526,0
img1886,426,671,1
img1886,720,539,0
img1886,462,665,1
img1887,156,629,0
img1887,405,714,1
img1887,160,616,0
img1887,451,715,1
img1887,145,596,0
img1887,492,713,1
img1887,147,580,0
img1887,530,709,1
img1887,145,563,0
img1887,589,713,1
img1887,144,545,0
img1887,631,711,1
img1887,142,528,0
img1887,665,706,1
img1887,140,510,0
img1887,717,706,1
img1887,135,494,0
img1887,718,691,1
img1887,135,479,0
img1887,707,673,1
img1887,125,460,0
img1887,707,656,1
img1887,124,443,0
img1887,705,639,1
img1887,122,426,0
img1887,704,624,1
img1887,124,411,0
img1887,706,607,1
img1887,122,395,0
img1887,698,589,1
img1887,117,377,0
img1887,695,572,1
img1887,114,359,0
img1887,696,556,1
img1887,111,342,0
img1887,688,538,1
img1887,111,326,0
img1887,693,522,1
img1887,107,310,0
img1887,689,506,1
img1887,106,293,0
img1887,680,487,1
img1887,102,274,0
img1887,684,471,1
img1887,101,257,0
img1887,673,451,1
img1887,100,243,0
img1887,672,436,1
img1887,96,228,0
img1887,665,420,1
img1887,89,208,0
img1887,665,403,1
img1887,92,193,0
img1887,659,384,1
img1887,92,176,0
img1887,660,368,1
img1887,83,156,0
img1887,657,351,1
img1887,88,144,0
img1887,650,332,1
img1887,98,130,0
img1887,655,319,1
img1887,132,126,0
img1887,647,301,1
img1887,166,122,0
img1887,645,284,1
img1887,209,121,0
img1887,636,265,1
img1887,244,116,0
img1887,634,249,1
img1887,290,114,0
img1887,640,233,1
img1887,319,107,0
img1887,634,214,1
img1887,359,105,0
img1887,628,197,1
img1887,387,102,0
img1887,626,182,1
img1887,429,99,0
img1887,627,166,1
img1888,288,67,0
img1888,86,259,1
img1888,319,69,0
img1888,88,287,1
img1888,352,67,0
img1888,78,329,1
img1888,378,74,0
img1888,82,356,1
img1888,412,71,0
img1888,73,394,1
img1888,442,71,0
img1888,74,421,1
img1888,464,80,0
img1888,69,457,1
img1888,503,73,0
img1888,71,486,1
img1888,531,74,0
img1888,67,517,1
img1888,564,76,0
img1888,59,558,1
img1888,597,79,0
img1888,59,591,1
img1888,628,78,0
img1888,59,622,1
img1888,646,92,0
img1888,69,645,1
img1888,662,108,0
img1888,92,650,1
img1888,717,85,0
img1888,127,648,1
img1888,740,96,0
img1888,157,652,1
img1888,744,120,0
img1888,180,656,1
img1888,735,160,0
img1888,200,668,1
img1888,734,193,0
img1888,237,664,1
img1888,734,221,0
img1888,259,674,1
img1888,732,249,0
img1888,287,674,1
img1888,725,286,0
img1888,311,681,1
img1888,726,315,0
img1888,334,690,1
img1888,717,354,0
img1888,372,684,1
img1888,716,389,0
img1888,386,702,1
img1888,712,421,0
img1888,426,694,1
img1888,702,462,0
img1888,448,704,1
img1888,700,493,0
img1888,468,716,1
img1888,698,525,0
img1888,506,709,1
img1888,704,551,0
img1888,523,722,1
img1889,380,80,0
img1889,71,288,1
img1889,401,84,0
img1889,74,302,1
img1889,435,78,0
img1889,82,315,1
img1889,457,82,0
img1889,80,333,1
img1889,468,93,0
img1889,80,352,1
img1889,515,80,0
img1889,79,371,1
img1889,548,76,0
img1889,78,391,1
img1889,577,75,0
img1889,75,412,1
img1889,607,74,0
img1889,77,427,1
img1889,637,73,0
img1889,72,449,1
img1889,669,70,0
img1889,72,468,1
img1889,673,84,0
img1889,80,480,1
img1889,671,101,0
img1889,78,498,1
img1889,679,114,0
img1889,80,515,1
img1889,677,135,0
img1889,82,532,1
img1889,684,148,0
img1889,73,556,1
img1889,682,167,0
img1889,77,571,1
img1889,687,181,0
img1889,82,588,1
img1889,687,200,0
img1889,78,609,1
img1889,682,222,0
img1889,79,625,1
img1889,689,236,0
img1889,86,639,1
img1889,695,249,0
img1889,93,651,1
img1889,695,268,0
img1889,83,676,1
img1889,700,281,0
img1889,79,695,1
img1889,694,304,0
img1889,78,717,1
img1889,697,320,0
img1889,83,731,1
img1889,702,333,0
img1889,108,730,1
img1889,699,354,0
img1889,142,727,1
img1889,705,369,0
img1889,169,727,1
img1889,701,391,0
img1889,210,721,1
img1889,708,404,0
img1889,232,723,1
img1889,706,422,0
img1889,261,721,1
img1889,703,442,0
img1889,290,719,1
img1889,704,462,0
img1889,325,715,1
img1889,710,474,0
img1889,346,719,1
img1889,716,488,0
img1889,380,713,1
img1889,713,509,0
img1889,413,710,1
img1889,719,523,0
img1889,435,714,1
img1890,52,654,0
img1890,425,746,1
img1890,55,630,0
img1890,548,750,1
img1890,54,604,0
img1890,633,744,1
img1890,44,576,0
img1890,758,750,1
img1890,48,553,0
img1890,750,724,1
img1890,54,529,0
img1890,754,697,1
img1890,50,501,0
img1890,754,670,1
img1890,50,475,0
img1890,757,646,1
img1890,53,451,0
img1890,758,621,1
img1890,59,426,0
img1890,744,591,1
img1890,82,401,0
img1890,750,562,1
img1890,88,375,0
img1890,756,536,1
img1890,48,339,0
img1890,758,511,1
img1890,53,315,0
img1890,751,485,1
img1890,74,295,0
img1890,750,458,1
img1890,80,271,0
img1890,750,433,1
img1890,54,237,0
img1890,750,407,1
img1890,57,209,0
img1890,744,376,1
img1890,48,182,0
img1890,750,351,1
img1890,54,158,0
img1890,753,327,1
img1890,58,134,0
img1890,752,301,1
img1890,48,106,0
img1890,748,275,1
img1890,53,84,0
img1890,754,254,1
img1890,74,60,0
img1890,750,224,1
img1890,161,52,0
img1890,751,195,1
img1890,278,56,0
img1890,756,173,1
img1890,399,58,0
img1890,750,144,1
img1891,112,465,0
img1891,458,704,1
img1891,111,450,0
img1891,482,706,1
img1891,109,437,0
img1891,492,700,1
img1891,109,422,0
img1891,503,693,1
img1891,102,402,0
img1891,525,694,1
img1891,108,391,0
img1891,544,694,1
img1891,98,372,0
img1891,564,695,1
img1891,102,361,0
img1891,580,691,1
img1891,95,342,0
img1891,587,682,1
img1891,96,328,0
img1891,615,686,1
img1891,100,318,0
img1891,633,686,1
img1891,89,298,0
img1891,650,684,1
img1891,100,290,0
img1891,665,683,1
img1891,107,281,0
img1891,684,679,1
img1891,81,250,0
img1891,703,679,1
img1891,86,239,0
img1891,719,677,1
img1891,75,218,0
img1891,731,670,1
img1891,75,203,0
img1891,724,650,1
img1891,74,189,0
img1891,720,635,1
img1891,72,175,0
img1891,688,599,1
img1891,71,161,0
img1891,694,589,1
img1891,70,146,0
img1891,692,574,1
img1891,68,130,0
img1891,683,554,1
img1891,94,134,0
img1891,669,531,1
img1891,102,125,0
img1891,660,509,1
img1891,108,116,0
img1891,654,491,1
img1891,125,113,0
img1891,640,468,1
img1891,144,111,0
img1891,631,449,1
img1891,155,108,0
img1891,626,433,1
img1891,176,108,0
img1891,614,410,1
img1891,188,102,0
img1891,608,392,1
img1891,209,103,0
img1891,595,368,1
img1891,226,99,0
img1891,584,346,1
img1891,243,96,0
img1891,578,328,1
img1891,257,94,0
img1891,576,313,1
img1891,267,87,0
img1891,562,290,1
img1891,292,89,0
img1891,555,270,1
img1891,313,90,0
img1891,542,248,1
img1891,321,83,0
img1891,539,232,1
img1892,62,520,0
img1892,191,733,1
img1892,61,479,0
img1892,215,735,1
img1892,63,449,0
img1892,239,740,1
img1892,67,418,0
img1892,263,741,1
img1892,61,371,0
img1892,281,735,1
img1892,66,342,0
img1892,308,740,1
img1892,59,292,0
img1892,330,739,1
img1892,67,266,0
img1892,350,736,1
img1892,67,226,0
img1892,381,746,1
img1892,67,185,0
img1892,406,745,1
img1892,64,146,0
img1892,422,739,1
img1892,69,118,0
img1892,444,738,1
img1892,59,65,0
img1892,466,735,1
img1892,84,69,0
img1892,483,726,1
img1892,105,61,0
img1892,499,714,1
img1892,131,66,0
img1892,538,737,1
img1892,152,65,0
img1892,560,739,1
img1892,168,58,0
img1892,583,742,1
img1892,196,65,0
img1892,603,737,1
img1892,216,59,0
img1892,628,741,1
img1892,242,65,0
img1892,651,742,1
img1892,263,63,0
img1892,672,737,1
img1892,286,61,0
img1892,700,746,1
img1892,309,60,0
img1892,720,741,1
img1892,331,59,0
img1892,738,733,1
img1892,353,60,0
img1892,741,703,1
img1892,378,61,0
img1892,733,648,1
img1892,401,61,0
img1892,737,618,1
img1892,422,62,0
img1892,737,580,1
img1892,450,67,0
img1892,731,530,1
img1892,474,66,0
img1892,737,500,1
img1892,491,57,0
img1892,741,471,1
img1892,522,71,0
img1892,737,425,1
img1892,547,73,0
img1892,733,381,1
img1892,564,65,0
img1892,736,348,1
img1892,587,65,0
img1892,734,308,1
img1892,604,57,0
img1892,739,281,1
img1893,63,560,0
img1893,199,738,1
img1893,62,529,0
img1893,224,740,1
img1893,65,499,0
img1893,243,731,1
img1893,59,459,0
img1893,270,734,1
img1893,63,436,0
img1893,291,734,1
img1893,57,397,0
img1893,316,735,1
img1893,59,369,0
img1893,339,736,1
img1893,57,337,0
img1893,357,730,1
img1893,68,322,0
img1893,375,720,1
img1893,84,310,0
img1893,399,721,1
img1893,62,251,0
img1893,426,725,1
img1893,61,221,0
img1893,446,721,1
img1893,61,187,0
img1893,473,724,1
img1893,51,144,0
img1893,495,724,1
img1893,58,124,0
img1893,511,716,1
img1893,61,95,0
img1893,540,720,1
img1893,79,91,0
img1893,559,717,1
img1893,107,95,0
img1893,586,720,1
img1893,124,85,0
img1893,610,718,1
img1893,150,89,0
img1893,631,714,1
img1893,177,91,0
img1893,651,710,1
img1893,194,85,0
img1893,677,716,1
img1893,221,89,0
img1893,696,711,1
img1893,245,89,0
img1893,718,709,1
img1893,266,87,0
img1893,742,710,1
img1893,286,81,0
img1893,744,678,1
img1893,303,74,0
img1893,747,653,1
img1893,326,75,0
img1893,736,610,1
img1893,353,78,0
img1893,739,581,1
img1893,377,77,0
img1893,730,539,1
img1893,398,74,0
img1893,730,507,1
img1893,423,77,0
img1893,728,473,1
img1893,439,67,0
img1893,725,440,1
img1893,462,66,0
img1893,720,402,1
img1893,487,69,0
img1893,718,371,1
img1893,509,68,0
img1893,716,339,1
img1893,533,67,0
img1893,710,298,1
img1893,558,69,0
img1893,706,262,1
img1893,576,62,0
img1893,702,227,1
img1893,599,60,0
img1893,703,197,1
img1894,178,61,0
img1894,64,216,1
img1894,203,60,0
img1894,66,245,1
img1894,228,56,0
img1894,60,285,1
img1894,247,62,0
img1894,64,310,1
img1894,266,70,0
img1894,65,343,1
img1894,296,62,0
img1894,64,376,1
img1894,319,62,0
img1894,66,406,1
img1894,340,66,0
img1894,64,441,1
img1894,368,61,0
img1894,62,477,1
img1894,391,61,0
img1894,64,503,1
img1894,410,66,0
img1894,66,534,1
img1894,436,64,0
img1894,61,572,1
img1894,454,68,0
img1894,66,595,1
img1894,480,66,0
img1894,64,628,1
img1894,504,66,0
img1894,64,663,1
img1894,528,66,0
img1894,62,699,1
img1894,548,72,0
img1894,66,725,1
img1894,574,68,0
img1894,85,733,1
img1894,599,67,0
img1894,104,740,1
img1894,627,60,0
img1894,130,735,1
img1894,649,66,0
img1894,156,733,1
img1894,677,59,0
img1894,174,743,1
img1894,696,66,0
img1894,201,738,1
img1894,720,63,0
img1894,217,747,1
img1894,732,78,0
img1894,241,743,1
img1894,736,104,0
img1894,268,741,1
img1894,737,135,0
img1894,295,737,1
img1894,733,173,0
img1894,315,743,1
img1894,737,201,0
img1894,343,736,1
img1894,734,236,0
img1894,370,731,1
img1894,735,267,0
img1894,389,737,1
img1894,739,293,0
img1894,410,739,1
img1894,738,326,0
img1894,434,737,1
img1894,738,358,0
img1894,462,733,1
img1894,733,399,0
img1894,480,742,1
img1894,736,426,0
img1894,510,733,1
img1894,735,458,0
img1894,528,739,1
img1894,741,481,0
img1894,555,733,1
img1894,740,512,0
img1894,574,738,1
img1894,735,554,0
img1894,595,743,1
img1894,741,578,0
img1894,623,739,1
img1895,140,72,0
img1895,262,709,1
img1895,151,68,0
img1895,275,709,1
img1895,165,65,0
img1895,288,711,1
img1895,179,71,0
img1895,302,713,1
img1895,190,70,0
img1895,315,714,1
img1895,206,72,0
img1895,329,711,1
img1895,219,72,0
img1895,342,710,1
img1895,232,76,0
img1895,354,708,1
img1895,246,76,0
img1895,369,715,1
img1895,259,74,0
img1895,382,715,1
img1895,271,69,0
img1895,395,715,1
img1895,284,75,0
img1895,407,715,1
img1895,299,80,0
img1895,421,713,1
img1895,313,79,0
img1895,436,720,1
img1895,325,74,0
img1895,448,715,1
img1895,337,70,0
img1895,463,720,1
img1895,351,73,0
img1895,476,720,1
img1895,365,78,0
img1895,487,718,1
img1895,378,77,0
img1895,502,722,1
img1895,392,74,0
img1895,517,724,1
img1895,405,74,0
img1895,529,722,1
img1895,416,70,0
img1895,544,732,1
img1895,432,79,0
img1895,557,727,1
img1895,444,78,0
img1895,570,725,1
img1895,457,77,0
img1895,582,722,1
img1895,470,76,0
img1895,596,722,1
img1895,484,76,0
img1895,602,685,1
img1895,499,80,0
img1895,608,647,1
img1895,512,80,0
img1895,616,621,1
img1895,523,78,0
img1895,623,588,1
img1895,536,78,0
img1895,628,555,1
img1896,130,158,0
img1896,225,600,1
img1896,138,128,0
img1896,243,612,1
img1896,142,82,0
img1896,255,611,1
img1896,147,51,0
img1896,269,616,1
img1896,160,52,0
img1896,283,621,1
img1896,173,58,0
img1896,297,626,1
img1896,189,64,0
img1896,311,630,1
img1896,202,62,0
img1896,326,634,1
img1896,217,70,0
img1896,341,640,1
img1896,231,73,0
img1896,355,638,1
img1896,243,71,0
img1896,367,636,1
img1896,257,76,0
img1896,384,654,1
img1896,270,75,0
img1896,396,652,1
img1896,285,80,0
img1896,411,660,1
img1896,301,93,0
img1896,425,660,1
img1896,315,92,0
img1896,439,665,1
img1896,325,90,0
img1896,452,666,1
img1896,338,86,0
img1896,465,668,1
img1896,353,90,0
img1896,478,675,1
img1896,369,98,0
img1896,494,676,1
img1896,381,97,0
img1896,506,676,1
img1896,395,102,0
img1896,521,684,1
img1896,410,107,0
img1896,536,692,1
img1896,423,106,0
img1896,550,692,1
img1896,443,138,0
img1896,564,696,1
img1896,456,134,0
img1896,580,705,1
img1896,465,120,0
img1896,592,705,1
img1896,477,120,0
img1896,604,704,1
img1896,490,125,0
img1896,619,716,1
img1896,514,166,0
img1896,633,716,1
img1896,528,164,0
img1896,650,723,1
img1896,534,137,0
img1896,662,721,1
img1896,547,138,0
img1896,676,728,1
img1896,560,139,0
img1896,689,730,1
img1897,78,621,0
img1897,201,725,1
img1897,78,584,0
img1897,238,718,1
img1897,80,551,0
img1897,283,720,1
img1897,75,514,0
img1897,329,726,1
img1897,75,479,0
img1897,372,726,1
img1897,69,440,0
img1897,408,722,1
img1897,75,412,0
img1897,450,724,1
img1897,72,375,0
img1897,487,720,1
img1897,80,350,0
img1897,534,726,1
img1897,78,311,0
img1897,577,726,1
img1897,75,273,0
img1897,614,721,1
img1897,76,240,0
img1897,662,727,1
img1897,78,205,0
img1897,698,721,1
img1897,75,166,0
img1897,729,712,1
img1897,78,133,0
img1897,720,668,1
img1897,82,101,0
img1897,724,634,1
img1897,89,73,0
img1897,720,597,1
img1897,136,77,0
img1897,722,565,1
img1897,208,102,0
img1897,723,531,1
img1897,232,84,0
img1897,721,491,1
img1897,270,76,0
img1897,726,456,1
img1897,311,76,0
img1897,730,426,1
img1897,355,80,0
img1897,726,388,1
img1897,389,76,0
img1897,727,359,1
img1897,435,78,0
img1897,720,315,1
img1897,471,74,0
img1897,718,279,1
img1897,525,84,0
img1897,708,236,1
img1897,564,79,0
img1897,720,209,1
img1897,607,80,0
img1897,723,177,1
img1898,125,380,0
img1898,367,725,1
img1898,92,315,0
img1898,377,719,1
img1898,87,288,0
img1898,397,726,1
img1898,98,282,0
img1898,406,719,1
img1898,104,271,0
img1898,415,713,1
img1898,119,273,0
img1898,430,715,1
img1898,127,267,0
img1898,444,717,1
img1898,138,264,0
img1898,454,712,1
img1898,149,258,0
img1898,475,721,1
img1898,163,258,0
img1898,489,721,1
img1898,171,251,0
img1898,501,718,1
img1898,188,254,0
img1898,510,712,1
img1898,197,247,0
img1898,523,711,1
img1898,221,263,0
img1898,538,712,1
img1898,230,255,0
img1898,548,706,1
img1898,228,233,0
img1898,566,710,1
img1898,238,228,0
img1898,579,710,1
img1898,251,228,0
img1898,593,712,1
img1898,262,224,0
img1898,603,706,1
img1898,273,221,0
img1898,617,710,1
img1898,284,217,0
img1898,629,706,1
img1898,297,214,0
img1898,645,710,1
img1898,309,212,0
img1898,655,701,1
img1898,317,207,0
img1898,662,693,1
img1898,327,201,0
img1898,682,704,1
img1898,343,201,0
img1898,696,703,1
img1898,352,195,0
img1898,708,701,1
img1898,360,188,0
img1898,721,699,1
img1898,373,186,0
img1898,731,693,1
img1898,383,180,0
img1898,729,669,1
img1898,396,180,0
img1898,729,652,1
img1898,406,175,0
img1898,727,629,1
img1898,423,177,0
img1898,727,609,1
img1898,432,173,0
img1898,725,588,1
img1898,441,165,0
img1898,728,573,1
img1898,451,160,0
img1898,723,545,1
img1898,460,154,0
img1898,723,527,1
img1898,473,154,0
img1898,724,509,1
img1898,482,147,0
img1898,721,486,1
img1899,240,82,0
img1899,76,608,1
img1899,249,87,0
img1899,87,612,1
img1899,265,76,0
img1899,100,612,1
img1899,280,69,0
img1899,111,614,1
img1899,288,80,0
img1899,122,617,1
img1899,299,83,0
img1899,133,621,1
img1899,312,82,0
img1899,146,621,1
img1899,322,87,0
img1899,157,621,1
img1899,334,91,0
img1899,169,623,1
img1899,345,88,0
img1899,176,635,1
img1899,359,88,0
img1899,188,636,1
img1899,370,89,0
img1899,199,639,1
img1899,380,96,0
img1899,209,645,1
img1899,391,98,0
img1899,224,637,1
img1899,405,100,0
img1899,236,641,1
img1899,416,101,0
img1899,246,646,1
img1899,426,107,0
img1899,259,646,1
img1899,435,115,0
img1899,269,650,1
img1899,445,117,0
img1899,277,662,1
img1899,458,115,0
img1899,290,660,1
img1899,471,118,0
img1899,303,662,1
img1899,481,123,0
img1899,313,666,1
img1899,495,121,0
img1899,326,666,1
img1899,504,128,0
img1899,336,669,1
img1899,514,132,0
img1899,346,675,1
img1899,526,136,0
img1899,357,678,1
img1899,537,135,0
img1899,368,677,1
img1899,549,138,0
img1899,380,680,1
img1899,561,140,0
img1899,392,686,1
img1899,572,144,0
img1899,403,689,1
img1899,583,147,0
img1899,416,688,1
img1899,595,149,0
img1899,426,691,1
img1899,606,149,0
img1899,439,690,1
img1899,618,151,0
img1899,449,693,1
img1899,629,153,0
img1899,458,700,1
img1899,640,155,0
img1899,468,708,1
img1899,651,161,0
img1899,479,716,1
img1899,664,159,0
img1899,493,714,1
img1899,675,163,0
img1899,503,716,1
img1899,685,171,0
img1899,513,723,1
img1899,694,174,0
img1899,524,729,1
img1899,708,172,0
img1899,534,732,1
img1899,719,176,0
img1899,549,729,1
img1899,729,184,0
img1899,560,734,1
img1900,493,69,0
img1900,69,176,1
img1900,574,66,0
img1900,65,194,1
img1900,631,65,0
img1900,67,208,1
img1900,690,65,0
img1900,70,221,1
img1900,737,69,0
img1900,69,236,1
img1900,739,82,0
img1900,70,250,1
img1900,737,97,0
img1900,69,265,1
img1900,735,114,0
img1900,69,282,1
img1900,728,131,0
img1900,67,299,1
img1900,732,145,0
img1900,70,312,1
img1900,741,158,0
img1900,65,329,1
img1900,730,175,0
img1900,64,343,1
img1900,734,189,0
img1900,57,359,1
img1900,741,201,0
img1900,60,373,1
img1900,735,217,0
img1900,83,383,1
img1900,736,233,0
img1900,87,398,1
img1900,732,250,0
img1900,61,419,1
img1900,735,263,0
img1900,83,429,1
img1900,741,276,0
img1900,88,442,1
img1900,734,293,0
img1900,59,465,1
img1900,732,310,0
img1900,62,478,1
img1900,735,322,0
img1900,62,492,1
img1900,734,337,0
img1900,61,507,1
img1900,738,352,0
img1900,66,522,1
img1900,737,367,0
img1900,67,537,1
img1900,738,381,0
img1900,70,551,1
img1900,734,398,0
img1900,63,567,1
img1900,733,413,0
img1900,60,583,1
img1900,735,427,0
img1900,58,598,1
img1900,740,440,0
img1900,61,612,1
img1900,732,459,0
img1900,65,629,1
img1900,733,473,0
img1900,68,640,1
img1900,729,490,0
img1900,65,655,1
img1900,732,505,0
img1900,63,674,1
img1900,730,520,0
img1900,57,690,1
img1900,730,534,0
img1900,64,702,1
img1900,732,551,0
img1900,67,717,1
img1900,734,564,0
img1900,69,732,1
img1900,734,577,0
img1900,109,735,1
img1900,735,591,0
img1900,171,734,1
img1900,736,606,0
img1900,232,734,1
img1900,730,623,0
img1900,279,736,1
img1901,393,73,0
img1901,123,552,1
img1901,410,73,0
img1901,125,580,1
img1901,429,73,0
img1901,134,597,1
img1901,449,71,0
img1901,134,628,1
img1901,464,71,0
img1901,140,645,1
img1901,478,79,0
img1901,141,676,1
img1901,501,71,0
img1901,144,704,1
img1901,518,69,0
img1901,150,721,1
img1901,537,61,0
img1901,156,740,1
img1901,553,65,0
img1901,171,743,1
img1901,574,63,0
img1901,194,740,1
img1901,593,59,0
img1901,210,742,1
img1901,609,61,0
img1901,227,738,1
img1901,624,63,0
img1901,242,738,1
img1901,642,63,0
img1901,262,738,1
img1901,657,71,0
img1901,279,741,1
img1901,657,101,0
img1901,298,736,1
img1901,659,129,0
img1901,317,734,1
img1901,664,152,0
img1901,337,731,1
img1901,666,179,0
img1901,356,726,1
img1901,671,196,0
img1901,374,722,1
img1901,673,223,0
img1901,387,730,1
img1901,674,252,0
img1901,406,726,1
img1902,135,61,0
img1902,106,733,1
img1902,147,61,0
img1902,118,744,1
img1902,157,62,0
img1902,128,744,1
img1902,169,65,0
img1902,140,740,1
img1902,181,68,0
img1902,153,733,1
img1902,193,68,0
img1902,164,733,1
img1902,205,66,0
img1902,176,737,1
img1902,217,61,0
img1902,187,741,1
img1902,228,65,0
img1902,199,741,1
img1902,239,65,0
img1902,210,742,1
img1902,251,62,0
img1902,222,742,1
img1902,262,58,0
img1902,235,738,1
img1902,276,55,0
img1902,247,740,1
img1902,287,62,0
img1902,258,736,1
img1902,299,63,0
img1902,270,737,1
img1902,310,63,0
img1902,282,748,1
img1902,322,60,0
img1902,294,734,1
img1902,334,62,0
img1902,305,734,1
img1902,345,62,0
img1902,316,741,1
img1902,357,62,0
img1902,328,743,1
img1902,368,62,0
img1902,339,739,1
img1902,380,58,0
img1902,351,740,1
img1902,391,57,0
img1902,362,745,1
img1902,403,58,0
img1902,375,734,1
img1902,414,58,0
img1902,385,734,1
img1902,427,61,0
img1902,398,741,1
img1902,439,61,0
img1902,410,741,1
img1902,451,54,0
img1902,421,741,1
img1902,462,66,0
img1902,434,741,1
img1902,474,67,0
img1902,445,741,1
img1902,486,65,0
img1902,457,741,1
img1902,496,69,0
img1902,467,743,1
img1902,509,70,0
img1902,480,744,1
img1902,520,62,0
img1902,491,744,1
img1902,532,62,0
img1902,502,749,1
img1902,543,62,0
img1902,514,748,1
img1902,557,58,0
img1902,527,723,1
img1902,568,54,0
img1902,539,723,1
img1902,580,66,0
img1902,551,734,1
img1902,590,67,0
img1902,562,739,1
img1902,601,62,0
img1902,572,743,1
