N_img,x_wp,y_wp,class
img1688,351,329,0
img1688,512,555,1
img1688,362,321,0
img1688,525,552,1
img1688,377,323,0
img1688,520,523,1
img1688,387,316,0
img1688,530,516,1
img1688,404,320,0
img1688,555,528,1
img1688,414,312,0
img1688,565,522,1
img1688,406,277,0
img1688,575,514,1
img1688,416,271,0
img1688,586,508,1
img1688,427,262,0
img1688,595,501,1
img1688,436,255,0
img1688,607,493,1
img1688,444,245,0
img1688,617,487,1
img1688,453,236,0
img1688,628,480,1
img1688,463,229,0
img1688,636,470,1
img1688,472,222,0
img1688,646,465,1
img1688,483,212,0
img1688,658,457,1
img1688,492,203,0
img1688,667,449,1
img1688,503,195,0
img1688,679,442,1
img1688,510,187,0
img1688,688,435,1
img1688,520,177,0
img1688,698,427,1
img1688,530,170,0
img1688,709,419,1
img1688,540,162,0
img1688,716,408,1
img1688,549,154,0
img1688,720,394,1
img1688,558,145,0
img1688,724,377,1
img1688,566,136,0
img1688,724,355,1
img1688,575,128,0
img1688,726,336,1
img1688,584,120,0
img1688,728,321,1
img1688,595,112,0
img1688,730,299,1
img1689,708,133,0
img1689,184,237,1
img1689,708,147,0
img1689,184,250,1
img1689,710,160,0
img1689,186,265,1
img1689,708,174,0
img1689,186,277,1
img1689,710,187,0
img1689,188,290,1
img1689,710,202,0
img1689,190,305,1
img1689,709,215,0
img1689,193,318,1
img1689,710,228,0
img1689,191,332,1
img1689,711,241,0
img1689,191,345,1
img1689,712,256,0
img1689,193,360,1
img1689,710,270,0
img1689,195,373,1
img1689,710,283,0
img1689,195,387,1
img1689,709,298,0
img1689,196,400,1
img1689,710,310,0
img1689,199,412,1
img1689,710,323,0
img1689,197,426,1
img1689,711,338,0
img1689,199,440,1
img1689,712,353,0
img1689,201,453,1
img1689,710,365,0
img1689,203,466,1
img1689,712,378,0
img1689,201,481,1
img1689,710,394,0
img1689,202,495,1
img1689,711,407,0
img1689,206,508,1
img1689,710,422,0
img1689,204,523,1
img1689,712,435,0
img1689,206,536,1
img1689,711,448,0
img1689,206,548,1
img1689,710,461,0
img1689,208,561,1
img1689,712,474,0
img1689,209,575,1
img1689,711,488,0
img1689,210,589,1
img1689,713,502,0
img1689,212,602,1
img1689,711,516,0
img1689,212,616,1
img1689,713,530,0
img1689,215,629,1
img1689,712,545,0
img1689,213,644,1
img1690,51,513,0
img1690,503,619,1
img1690,48,498,0
img1690,507,605,1
img1690,48,484,0
img1690,509,591,1
img1690,49,470,0
img1690,511,578,1
img1690,51,456,0
img1690,515,564,1
img1690,51,440,0
img1690,519,550,1
img1690,52,426,0
img1690,521,538,1
img1690,49,413,0
img1690,525,525,1
img1690,51,399,0
img1690,529,511,1
img1690,49,383,0
img1690,533,497,1
img1690,49,368,0
img1690,534,481,1
img1690,51,354,0
img1690,538,468,1
img1690,51,340,0
img1690,532,452,1
img1690,51,326,0
img1690,535,440,1
img1690,51,312,0
img1690,546,428,1
img1690,51,296,0
img1690,550,414,1
img1690,51,281,0
img1690,554,401,1
img1690,55,269,0
img1690,558,387,1
img1690,57,254,0
img1690,554,369,1
img1690,61,241,0
img1690,558,358,1
img1690,64,228,0
img1690,567,346,1
img1690,69,214,0
img1690,570,332,1
img1690,71,201,0
img1690,572,318,1
img1690,75,187,0
img1690,576,305,1
img1690,77,172,0
img1690,572,287,1
img1690,81,159,0
img1690,574,274,1
img1690,86,146,0
img1690,586,263,1
img1690,88,132,0
img1690,589,250,1
img1691,345,270,0
img1691,72,519,1
img1691,358,283,0
img1691,76,539,1
img1691,369,297,0
img1691,78,563,1
img1691,383,309,0
img1691,80,585,1
img1691,395,323,0
img1691,85,604,1
img1691,407,336,0
img1691,87,628,1
img1691,420,348,0
img1691,88,653,1
img1691,434,362,0
img1691,93,673,1
img1691,444,375,0
img1691,95,695,1
img1691,456,387,0
img1691,99,716,1
img1691,470,400,0
img1691,140,697,1
img1691,479,414,0
img1691,187,677,1
img1692,81,324,0
img1692,279,573,1
img1692,81,304,0
img1692,304,583,1
img1692,83,289,0
img1692,327,592,1
img1692,84,270,0
img1692,349,600,1
img1692,88,255,0
img1692,373,609,1
img1692,88,237,0
img1692,395,618,1
img1692,93,219,0
img1692,420,627,1
img1692,94,201,0
img1692,446,637,1
img1692,95,183,0
img1692,468,646,1
img1692,99,165,0
img1692,492,656,1
img1692,100,146,0
img1692,519,667,1
img1692,104,133,0
img1692,538,673,1
img1692,105,111,0
img1692,563,683,1
img1692,108,96,0
img1692,587,692,1
img1692,110,79,0
img1692,611,704,1
img1692,115,65,0
img1692,633,710,1
img1692,146,81,0
img1692,655,715,1
img1692,169,90,0
img1692,664,708,1
img1692,196,105,0
img1692,708,738,1
img1692,225,119,0
img1692,711,723,1
img1692,268,154,0
img1692,715,709,1
img1692,279,146,0
img1692,715,688,1
img1692,306,158,0
img1692,717,669,1
img1692,332,171,0
img1692,719,652,1
img1692,358,184,0
img1692,710,621,1
img1692,387,199,0
img1692,721,613,1
img1692,412,210,0
img1692,723,598,1
img1692,439,225,0
img1692,725,580,1
img1692,466,239,0
img1692,727,561,1
img1692,494,252,0
img1692,727,542,1
img1692,519,263,0
img1692,730,524,1
img1692,547,277,0
img1692,731,506,1
img1693,385,129,0
img1693,87,348,1
img1693,408,135,0
img1693,86,372,1
img1693,430,141,0
img1693,89,391,1
img1693,451,146,0
img1693,90,412,1
img1693,472,152,0
img1693,90,432,1
img1693,495,157,0
img1693,92,453,1
img1693,517,163,0
img1693,94,475,1
img1693,526,182,0
img1693,94,498,1
img1693,538,193,0
img1693,94,517,1
img1693,580,180,0
img1693,95,537,1
img1693,585,199,0
img1693,97,558,1
img1693,588,220,0
img1693,97,581,1
img1693,593,238,0
img1693,98,603,1
img1693,599,253,0
img1693,99,622,1
img1693,601,272,0
img1693,101,641,1
img1693,605,291,0
img1693,101,662,1
img1693,609,312,0
img1693,102,684,1
img1693,614,329,0
img1693,117,695,1
img1693,618,347,0
img1693,132,706,1
img1693,622,366,0
img1693,163,707,1
img1693,627,385,0
img1693,191,708,1
img1693,631,404,0
img1693,219,710,1
img1693,634,426,0
img1693,248,712,1
img1693,641,441,0
img1693,272,714,1
img1693,643,461,0
img1693,301,714,1
img1693,648,482,0
img1693,332,716,1
img1693,654,498,0
img1693,368,713,1
img1694,416,99,0
img1694,168,171,1
img1694,441,104,0
img1694,153,190,1
img1694,466,112,0
img1694,145,207,1
img1694,495,118,0
img1694,131,225,1
img1694,519,124,0
img1694,119,243,1
img1694,545,131,0
img1694,107,261,1
img1694,549,143,0
img1694,97,279,1
img1694,597,143,0
img1694,85,295,1
img1694,625,149,0
img1694,75,311,1
img1694,649,156,0
img1694,62,330,1
img1694,674,164,0
img1694,69,344,1
img1694,703,170,0
img1694,85,354,1
img1694,726,176,0
img1694,100,364,1
img1694,745,185,0
img1694,114,373,1
img1694,745,201,0
img1694,130,383,1
img1694,743,216,0
img1694,145,393,1
img1694,741,229,0
img1694,157,402,1
img1694,741,244,0
img1694,175,412,1
img1694,739,258,0
img1694,188,422,1
img1694,738,272,0
img1694,203,431,1
img1694,736,288,0
img1694,219,441,1
img1694,732,303,0
img1694,232,451,1
img1694,732,318,0
img1694,251,460,1
img1694,730,333,0
img1694,262,471,1
img1694,709,352,0
img1694,278,480,1
img1694,712,365,0
img1694,292,489,1
img1694,726,375,0
img1694,307,500,1
img1694,724,391,0
img1694,323,509,1
img1694,722,405,0
img1694,339,519,1
img1694,720,420,0
img1694,352,529,1
img1694,718,434,0
img1694,367,538,1
img1694,714,449,0
img1694,384,548,1
img1694,715,465,0
img1694,397,558,1
img1694,712,479,0
img1694,414,567,1
img1695,648,288,0
img1695,199,405,1
img1695,658,314,0
img1695,206,430,1
img1695,664,337,0
img1695,217,451,1
img1695,666,362,0
img1695,218,477,1
img1695,669,391,0
img1695,226,506,1
img1695,675,420,0
img1695,234,535,1
img1695,685,447,0
img1695,241,562,1
img1695,689,473,0
img1695,246,587,1
img1695,694,495,0
img1695,249,610,1
img1696,257,103,0
img1696,81,359,1
img1696,285,105,0
img1696,79,404,1
img1696,309,109,0
img1696,83,438,1
img1696,338,109,0
img1696,83,478,1
img1696,362,113,0
img1696,86,514,1
img1696,390,115,0
img1696,87,553,1
img1696,417,119,0
img1696,91,593,1
img1696,448,120,0
img1696,90,637,1
img1696,472,125,0
img1696,94,674,1
img1696,502,126,0
img1696,109,697,1
img1696,529,130,0
img1696,136,697,1
img1696,554,134,0
img1696,165,699,1
img1696,583,134,0
img1696,192,699,1
img1696,609,136,0
img1696,218,703,1
img1696,635,143,0
img1696,249,704,1
img1696,663,141,0
img1696,275,707,1
img1696,676,169,0
img1696,308,703,1
img1696,686,198,0
img1696,344,691,1
img1696,686,238,0
img1696,364,705,1
img1696,691,274,0
img1696,391,711,1
img1696,695,309,0
img1696,418,710,1
img1696,699,349,0
img1696,448,712,1
img1696,705,385,0
img1696,478,714,1
img1696,707,417,0
img1696,499,718,1
img1696,710,451,0
img1696,535,706,1
img1697,494,116,0
img1697,321,147,1
img1697,500,128,0
img1697,290,165,1
img1697,504,139,0
img1697,257,183,1
img1697,512,151,0
img1697,225,201,1
img1697,517,163,0
img1697,193,220,1
img1697,521,175,0
img1697,161,239,1
img1697,526,186,0
img1697,131,257,1
img1697,532,197,0
img1697,117,272,1
img1697,536,209,0
img1697,129,282,1
img1697,542,220,0
img1697,140,293,1
img1697,547,231,0
img1697,151,303,1
img1697,551,243,0
img1697,163,313,1
img1697,556,256,0
img1697,175,325,1
img1697,562,268,0
img1697,184,336,1
img1697,569,279,0
img1697,197,345,1
img1697,575,291,0
img1697,208,355,1
img1697,579,301,0
img1697,220,367,1
img1697,583,314,0
img1697,231,378,1
img1697,588,327,0
img1697,242,388,1
img1697,594,338,0
img1697,255,397,1
img1697,593,349,0
img1697,264,408,1
img1697,604,361,0
img1697,273,420,1
img1697,610,372,0
img1697,285,430,1
img1697,615,383,0
img1697,296,440,1
img1697,619,395,0
img1697,307,451,1
img1697,626,407,0
img1697,321,462,1
img1697,630,418,0
img1697,329,473,1
img1697,636,430,0
img1697,342,483,1
img1697,616,448,0
img1697,353,494,1
img1697,618,460,0
img1697,364,505,1
img1697,642,468,0
img1697,376,515,1
img1697,639,480,0
img1697,386,526,1
img1697,638,494,0
img1697,398,536,1
img1697,635,508,0
img1697,409,548,1
img1697,636,520,0
img1697,421,558,1
img1697,632,533,0
img1697,429,568,1
img1697,628,546,0
img1697,442,578,1
img1697,616,560,0
img1697,453,589,1
img1697,592,578,0
img1697,462,600,1
img1697,595,590,0
img1697,471,612,1
img1697,625,596,0
img1697,484,622,1
img1697,622,610,0
img1697,497,632,1
img1698,201,268,0
img1698,309,575,1
img1698,206,245,0
img1698,321,571,1
img1698,219,240,0
img1698,333,567,1
img1698,232,236,0
img1698,347,564,1
img1698,245,232,0
img1698,359,560,1
img1698,257,228,0
img1698,373,555,1
img1698,270,223,0
img1698,386,550,1
img1698,284,219,0
img1698,399,545,1
img1698,296,213,0
img1698,411,541,1
img1698,309,209,0
img1698,424,535,1
img1698,322,204,0
img1698,438,532,1
img1698,335,200,0
img1698,449,527,1
img1698,348,196,0
img1698,462,522,1
img1698,361,191,0
img1698,476,519,1
img1698,374,187,0
img1698,489,513,1
img1698,388,182,0
img1698,502,508,1
img1698,399,178,0
img1698,514,505,1
img1698,417,185,0
img1698,528,500,1
img1698,434,191,0
img1698,541,495,1
img1698,451,197,0
img1698,553,491,1
img1698,473,217,0
img1698,565,486,1
img1698,487,217,0
img1698,579,481,1
img1698,505,225,0
img1698,592,476,1
img1698,522,234,0
img1698,605,472,1
img1698,541,245,0
img1698,618,465,1
img1698,558,251,0
img1698,631,461,1
img1699,293,130,0
img1699,254,488,1
img1699,316,117,0
img1699,275,519,1
img1699,344,93,0
img1699,297,545,1
img1699,367,78,0
img1699,316,567,1
img1699,387,100,0
img1699,337,586,1
img1699,406,127,0
img1699,355,613,1
img1699,424,155,0
img1699,374,631,1
img1699,444,186,0
img1699,395,655,1
img1699,463,215,0
img1699,415,678,1
img1699,482,246,0
img1699,435,701,1
img1699,502,269,0
img1699,455,723,1
img1699,519,301,0
img1699,475,725,1
img1699,539,331,0
img1699,500,714,1
img1699,558,359,0
img1699,523,704,1
img1700,374,234,0
img1700,414,391,1
img1700,393,230,0
img1700,438,405,1
img1700,410,228,0
img1700,460,419,1
img1700,429,226,0
img1700,484,431,1
img1700,449,222,0
img1700,508,445,1
img1700,466,219,0
img1700,529,458,1
img1700,484,216,0
img1700,551,468,1
img1700,502,211,0
img1700,575,485,1
img1700,524,219,0
img1700,598,496,1
img1700,543,217,0
img1700,620,504,1
img1700,560,203,0
img1700,627,462,1
img1700,579,199,0
img1700,646,447,1
img1700,598,194,0
img1700,658,420,1
img1700,617,191,0
img1700,669,391,1
img1700,637,189,0
img1700,681,360,1
img1700,654,185,0
img1700,694,339,1
img1701,368,130,0
img1701,54,180,1
img1701,398,178,0
img1701,61,231,1
img1701,426,217,0
img1701,67,275,1
img1701,452,260,0
img1701,71,321,1
img1701,478,309,0
img1701,77,372,1
img1701,506,356,0
img1701,84,424,1
img1701,536,404,0
img1701,90,476,1
img1701,567,450,0
img1701,98,525,1
img1701,594,496,0
img1701,103,574,1
img1701,623,541,0
img1701,110,623,1
img1701,652,591,0
img1701,118,675,1
img1701,684,637,0
img1701,124,726,1
img1702,430,159,0
img1702,146,550,1
img1702,438,171,0
img1702,161,551,1
img1702,446,185,0
img1702,172,559,1
img1702,454,197,0
img1702,178,576,1
img1702,462,208,0
img1702,190,584,1
img1702,471,221,0
img1702,215,569,1
img1702,478,235,0
img1702,227,576,1
img1702,466,266,0
img1702,225,608,1
img1702,476,278,0
img1702,236,616,1
img1702,476,298,0
img1702,247,624,1
img1702,488,308,0
img1702,259,633,1
img1702,521,298,0
img1702,270,642,1
img1702,527,312,0
img1702,282,650,1
img1702,537,323,0
img1702,293,658,1
img1702,545,335,0
img1702,304,666,1
img1702,552,348,0
img1702,316,675,1
img1702,561,359,0
img1702,327,682,1
img1702,569,373,0
img1702,338,690,1
img1702,577,386,0
img1702,349,698,1
img1702,585,399,0
img1702,361,706,1
img1702,594,411,0
img1702,373,713,1
img1702,603,423,0
img1702,384,723,1
img1702,611,435,0
img1702,396,731,1
img1702,594,470,0
img1702,421,717,1
img1702,601,482,0
img1702,434,723,1
img1702,634,474,0
img1702,454,719,1
img1703,82,249,0
img1703,51,535,1
img1703,99,251,0
img1703,63,565,1
img1703,115,250,0
img1703,81,567,1
img1703,133,254,0
img1703,97,570,1
img1703,152,257,0
img1703,116,570,1
img1703,167,256,0
img1703,131,572,1
img1703,186,260,0
img1703,149,575,1
img1703,204,261,0
img1703,169,577,1
img1703,221,264,0
img1703,184,579,1
img1703,238,267,0
img1703,203,578,1
img1703,256,269,0
img1703,220,582,1
img1703,273,271,0
img1703,238,585,1
img1703,291,270,0
img1703,255,587,1
img1703,309,275,0
img1703,273,589,1
img1703,325,277,0
img1703,291,589,1
img1703,343,278,0
img1703,309,589,1
img1703,361,280,0
img1703,325,594,1
img1703,379,283,0
img1703,345,589,1
img1703,397,284,0
img1703,361,595,1
img1703,415,286,0
img1703,378,601,1
img1703,432,287,0
img1703,397,599,1
img1703,449,289,0
img1703,413,604,1
img1703,467,293,0
img1703,431,607,1
img1703,485,292,0
img1703,448,609,1
img1703,503,296,0
img1703,467,608,1
img1703,521,297,0
img1703,485,609,1
img1703,539,301,0
img1703,502,614,1
img1703,555,299,0
img1703,519,616,1
img1703,572,303,0
img1703,535,619,1
img1703,590,306,0
img1703,555,617,1
img1703,607,307,0
img1703,571,621,1
img1703,625,310,0
img1703,589,623,1
img1703,645,316,0
img1703,607,627,1
img1703,663,315,0
img1703,627,626,1
img1703,678,317,0
img1703,643,629,1
img1703,694,319,0
img1703,659,631,1
img1703,714,320,0
img1703,678,634,1
img1703,732,323,0
img1703,696,637,1
img1703,748,325,0
img1703,712,639,1
img1704,451,123,0
img1704,51,193,1
img1704,458,165,0
img1704,54,234,1
img1704,465,204,0
img1704,50,275,1
img1704,472,246,0
img1704,55,318,1
img1704,480,285,0
img1704,51,359,1
img1704,486,322,0
img1704,55,396,1
img1704,493,363,0
img1704,53,439,1
img1704,500,400,0
img1704,51,478,1
img1704,507,437,0
img1704,56,515,1
img1704,513,480,0
img1704,63,558,1
img1704,520,522,0
img1704,70,600,1
img1704,527,559,0
img1704,76,637,1
img1704,535,601,0
img1704,84,679,1
img1704,541,637,0
img1704,90,715,1
img1705,76,299,0
img1705,189,732,1
img1705,76,239,0
img1705,205,732,1
img1705,79,180,0
img1705,224,732,1
img1705,74,99,0
img1705,243,730,1
img1705,83,69,0
img1705,260,733,1
img1705,100,70,0
img1705,275,730,1
img1705,118,70,0
img1705,295,733,1
img1705,136,73,0
img1705,311,730,1
img1705,154,71,0
img1705,330,734,1
img1705,171,71,0
img1705,346,734,1
img1705,189,71,0
img1705,363,731,1
img1705,208,69,0
img1705,383,732,1
img1705,226,71,0
img1705,400,730,1
img1705,245,71,0
img1705,419,730,1
img1705,261,70,0
img1705,436,733,1
img1705,278,71,0
img1705,453,730,1
img1705,295,70,0
img1705,471,732,1
img1705,313,71,0
img1705,488,730,1
img1705,332,71,0
img1705,507,730,1
img1705,349,72,0
img1705,524,733,1
img1705,365,70,0
img1705,541,730,1
img1705,384,71,0
img1705,559,731,1
img1705,401,71,0
img1705,577,733,1
img1705,419,72,0
img1705,595,732,1
img1705,436,71,0
img1705,611,731,1
img1705,454,71,0
img1705,627,728,1
img1705,471,71,0
img1705,647,730,1
img1705,489,71,0
img1705,665,732,1
img1705,508,69,0
img1705,684,730,1
img1705,525,70,0
img1705,700,734,1
img1705,548,86,0
img1705,719,733,1
img1705,563,81,0
img1705,728,692,1
img1705,576,69,0
img1705,723,606,1
img1705,595,69,0
img1705,727,558,1
img1705,612,70,0
img1705,729,497,1
img1706,71,551,0
img1706,393,691,1
img1706,75,540,0
img1706,473,711,1
img1706,77,527,0
img1706,498,708,1
img1706,79,513,0
img1706,527,706,1
img1706,81,502,0
img1706,531,694,1
img1706,85,489,0
img1706,536,683,1
img1706,88,475,0
img1706,540,671,1
img1706,90,464,0
img1706,544,660,1
img1706,92,450,0
img1706,550,649,1
img1706,96,439,0
img1706,555,637,1
img1706,96,425,0
img1706,561,626,1
img1706,100,412,0
img1706,565,614,1
img1706,102,401,0
img1706,571,603,1
img1706,104,389,0
img1706,575,591,1
img1706,107,376,0
img1706,580,580,1
img1706,110,363,0
img1706,586,569,1
img1706,113,351,0
img1706,590,557,1
img1706,136,347,0
img1706,595,546,1
img1706,142,335,0
img1706,599,533,1
img1706,119,311,0
img1706,605,521,1
img1706,123,300,0
img1706,611,511,1
img1706,125,289,0
img1706,615,500,1
img1706,127,275,0
img1706,620,489,1
img1706,129,262,0
img1706,626,477,1
img1706,132,250,0
img1706,603,452,1
img1706,134,237,0
img1706,574,426,1
img1706,137,226,0
img1706,547,402,1
img1706,138,213,0
img1706,515,376,1
img1706,141,199,0
img1706,481,346,1
img1707,68,260,0
img1707,219,739,1
img1707,68,203,0
img1707,239,740,1
img1707,66,139,0
img1707,256,740,1
img1707,68,91,0
img1707,273,739,1
img1707,75,60,0
img1707,290,739,1
img1707,92,60,0
img1707,309,741,1
img1707,109,61,0
img1707,324,741,1
img1707,130,73,0
img1707,342,739,1
img1707,147,67,0
img1707,361,741,1
img1707,163,62,0
img1707,378,740,1
img1707,181,63,0
img1707,395,739,1
img1707,200,64,0
img1707,413,739,1
img1707,221,76,0
img1707,430,740,1
img1707,235,72,0
img1707,447,739,1
img1707,248,60,0
img1707,463,739,1
img1707,265,61,0
img1707,480,740,1
img1707,283,62,0
img1707,498,739,1
img1707,302,62,0
img1707,517,739,1
img1707,319,62,0
img1707,535,741,1
img1707,338,60,0
img1707,553,740,1
img1707,355,60,0
img1707,570,739,1
img1707,372,61,0
img1707,585,739,1
img1707,388,62,0
img1707,602,739,1
img1707,407,64,0
img1707,621,739,1
img1707,425,62,0
img1707,640,741,1
img1707,442,62,0
img1707,657,740,1
img1707,460,62,0
img1707,675,739,1
img1707,478,61,0
img1707,693,741,1
img1707,492,58,0
img1707,709,741,1
img1707,511,62,0
img1707,726,741,1
img1707,531,62,0
img1707,735,705,1
img1707,546,62,0
img1707,737,661,1
img1707,562,64,0
img1707,735,604,1
img1707,581,62,0
img1707,735,545,1
img1708,229,257,0
img1708,185,375,1
img1708,253,258,0
img1708,202,390,1
img1708,279,255,0
img1708,222,405,1
img1708,301,253,0
img1708,235,424,1
img1708,324,253,0
img1708,254,435,1
img1708,349,252,0
img1708,272,452,1
img1708,374,251,0
img1708,288,472,1
img1708,394,249,0
img1708,303,485,1
img1708,414,251,0
img1708,320,497,1
img1708,435,260,0
img1708,337,514,1
img1708,454,270,0
img1708,354,528,1
img1708,474,278,0
img1708,381,520,1
img1708,490,287,0
img1708,406,506,1
img1708,509,298,0
img1708,435,493,1
img1708,521,333,0
img1708,464,479,1
img1708,541,341,0
img1708,493,466,1
img1708,566,327,0
img1708,518,456,1
img1708,577,365,0
img1708,548,441,1
img1709,400,92,0
img1709,82,280,1
img1709,509,86,0
img1709,79,341,1
img1709,591,86,0
img1709,79,389,1
img1709,674,90,0
img1709,81,441,1
img1709,717,123,0
img1709,83,498,1
img1709,717,180,0
img1709,81,557,1
img1709,717,241,0
img1709,81,616,1
img1709,717,304,0
img1709,84,678,1
img1709,719,359,0
img1709,116,716,1
img1709,719,407,0
img1709,199,716,1
img1709,717,466,0
img1709,308,708,1
img1709,719,524,0
img1709,398,713,1
img1710,444,156,0
img1710,227,391,1
img1710,460,170,0
img1710,248,403,1
img1710,477,186,0
img1710,267,416,1
img1710,494,205,0
img1710,282,433,1
img1710,511,220,0
img1710,304,444,1
img1710,526,237,0
img1710,320,458,1
img1710,544,253,0
img1710,344,471,1
img1710,562,266,0
img1710,359,487,1
img1710,578,284,0
img1710,378,500,1
img1710,595,301,0
img1710,402,513,1
img1710,613,312,0
img1710,414,529,1
img1710,629,331,0
img1710,437,540,1
img1710,647,349,0
img1710,454,557,1
img1710,664,361,0
img1710,472,570,1
img1710,681,378,0
img1710,495,581,1
img1710,699,396,0
img1710,513,595,1
img1711,111,438,0
img1711,198,576,1
img1711,116,413,0
img1711,215,569,1
img1711,122,387,0
img1711,231,560,1
img1711,127,360,0
img1711,248,553,1
img1711,133,334,0
img1711,265,545,1
img1711,145,317,0
img1711,283,538,1
img1711,155,298,0
img1711,300,529,1
img1711,168,283,0
img1711,318,521,1
img1711,181,265,0
img1711,335,512,1
img1711,191,250,0
img1711,352,506,1
img1711,203,234,0
img1711,369,498,1
img1711,228,237,0
img1711,385,490,1
img1711,255,247,0
img1711,402,482,1
img1711,284,255,0
img1711,418,475,1
img1711,309,262,0
img1711,436,465,1
img1711,341,276,0
img1711,453,457,1
img1711,368,283,0
img1711,472,448,1
img1712,166,602,0
img1712,406,711,1
img1712,184,591,0
img1712,465,711,1
img1712,192,578,0
img1712,505,710,1
img1712,175,548,0
img1712,533,704,1
img1712,179,530,0
img1712,571,701,1
img1712,182,513,0
img1712,603,695,1
img1712,185,493,0
img1712,640,688,1
img1712,188,475,0
img1712,642,670,1
img1712,190,458,0
img1712,644,653,1
img1712,194,439,0
img1712,644,633,1
img1712,198,420,0
img1712,647,614,1
img1712,201,405,0
img1712,649,597,1
img1712,203,386,0
img1712,649,578,1
img1712,207,367,0
img1712,652,558,1
img1712,211,348,0
img1712,654,538,1
img1712,214,331,0
img1712,656,521,1
img1712,217,314,0
img1712,657,503,1
img1712,220,296,0
img1712,657,484,1
img1712,222,277,0
img1712,660,465,1
img1712,226,258,0
img1712,663,446,1
img1712,230,240,0
img1712,664,427,1
img1712,234,220,0
img1712,666,407,1
img1712,236,203,0
img1712,667,388,1
img1712,245,189,0
img1712,669,371,1
img1712,255,177,0
img1712,672,353,1
img1712,245,150,0
img1712,673,334,1
img1712,264,141,0
img1712,674,315,1
img1712,296,135,0
img1712,676,296,1
img1712,322,125,0
img1712,678,278,1
img1712,348,118,0
img1712,680,260,1
img1712,376,110,0
img1712,680,241,1
img1712,407,106,0
img1712,684,223,1
img1713,98,281,0
img1713,190,547,1
img1713,107,244,0
img1713,212,547,1
img1713,117,195,0
img1713,239,549,1
img1713,127,153,0
img1713,267,553,1
img1713,155,159,0
img1713,295,557,1
img1713,183,166,0
img1713,322,558,1
img1713,211,171,0
img1713,348,562,1
img1713,237,178,0
img1713,373,566,1
img1713,265,184,0
img1713,395,555,1
img1713,293,190,0
img1713,415,538,1
img1713,320,195,0
img1713,434,524,1
img1713,347,202,0
img1713,454,508,1
img1713,375,210,0
img1713,474,490,1
img1713,409,228,0
img1713,494,474,1
img1713,429,221,0
img1713,511,460,1
img1713,454,226,0
img1713,531,445,1
img1714,541,292,0
img1714,414,575,1
img1714,556,300,0
img1714,429,582,1
img1714,569,306,0
img1714,444,569,1
img1714,586,312,0
img1714,461,569,1
img1714,603,319,0
img1714,476,602,1
img1714,616,328,0
img1714,490,608,1
img1714,633,335,0
img1714,507,617,1
img1714,651,343,0
img1714,524,623,1
img1714,667,350,0
img1714,539,631,1
img1715,227,70,0
img1715,147,131,1
img1715,266,72,0
img1715,161,154,1
img1715,311,75,0
img1715,173,182,1
img1715,361,73,0
img1715,186,209,1
img1715,401,74,0
img1715,197,232,1
img1715,440,76,0
img1715,211,254,1
img1715,480,76,0
img1715,222,277,1
img1715,523,79,0
img1715,239,298,1
img1715,569,78,0
img1715,245,330,1
img1715,611,78,0
img1715,259,352,1
img1715,628,99,0
img1715,270,378,1
img1715,690,87,0
img1715,285,402,1
img1715,717,106,0
img1715,296,432,1
img1715,721,135,0
img1715,308,454,1
img1715,717,171,0
img1715,321,477,1
img1715,721,205,0
img1715,334,505,1
img1715,723,237,0
img1715,353,524,1
img1715,723,270,0
img1715,376,539,1
img1715,724,304,0
img1715,395,559,1
img1715,724,339,0
img1715,423,572,1
img1715,723,374,0
img1715,448,588,1
img1715,727,404,0
img1715,469,603,1
img1715,719,444,0
img1715,493,619,1
img1715,728,472,0
img1715,516,636,1
img1715,727,508,0
img1715,541,650,1
img1715,729,539,0
img1715,560,670,1
img1715,729,573,0
img1715,587,681,1
img1715,727,609,0
img1715,607,702,1
img1716,91,307,0
img1716,324,728,1
img1716,107,298,0
img1716,339,719,1
img1716,122,290,0
img1716,354,710,1
img1716,136,282,0
img1716,369,703,1
img1716,152,273,0
img1716,385,693,1
img1716,167,265,0
img1716,400,684,1
img1716,181,257,0
img1716,414,677,1
img1716,196,246,0
img1716,430,668,1
img1716,213,239,0
img1716,447,658,1
img1716,228,231,0
img1716,461,651,1
img1716,243,224,0
img1716,475,640,1
img1716,256,215,0
img1716,489,634,1
img1716,272,205,0
img1716,504,625,1
img1716,288,197,0
img1716,521,616,1
img1716,302,189,0
img1716,536,608,1
img1716,317,181,0
img1716,551,601,1
img1716,334,172,0
img1716,567,593,1
img1716,348,164,0
img1716,581,582,1
img1716,363,155,0
img1716,596,575,1
img1716,378,148,0
img1716,611,567,1
img1716,393,139,0
img1716,627,558,1
img1716,409,131,0
img1716,641,550,1
img1716,423,122,0
img1716,656,541,1
img1716,437,113,0
img1716,671,534,1
img1716,453,105,0
img1716,686,523,1
img1716,471,100,0
img1716,702,515,1
img1716,487,91,0
img1716,718,508,1
img1717,412,240,0
img1717,220,345,1
img1717,428,268,0
img1717,196,396,1
img1717,447,306,0
img1717,167,457,1
img1717,466,340,0
img1717,171,499,1
img1717,483,374,0
img1717,190,531,1
img1717,501,407,0
img1717,207,564,1
img1717,520,441,0
img1717,225,599,1
img1717,540,480,0
img1717,245,638,1
img1717,558,515,0
img1717,265,674,1
img1717,578,550,0
img1717,316,692,1
img1717,566,599,0
img1717,368,706,1
img1718,44,458,0
img1718,749,575,1
