N_img,x_wp,y_wp,class
img40,124,572,1
img40,703,339,0
img40,130,589,1
img40,705,358,0
img40,136,606,1
img40,706,377,0
img40,137,625,1
img40,706,396,0
img40,142,644,1
img40,710,413,0
img40,146,662,1
img40,716,429,0
img40,150,678,1
img40,724,444,0
img40,152,696,1
img40,727,461,0
img40,154,716,1
img40,735,477,0
img40,161,733,1
img40,752,488,0
img40,192,739,1
img40,756,504,0
img40,219,746,1
img40,758,524,0
img40,252,752,1
img40,765,540,0
img40,298,750,1
img40,768,558,0
img40,340,750,1
img40,774,572,0
img40,405,741,1
img40,776,592,0
img40,482,727,1
img40,778,610,0
img40,636,672,1
img41,34,130,0
img41,740,173,1
img41,26,150,0
img41,737,193,1
img41,26,169,0
img41,735,214,1
img41,33,189,0
img41,732,234,1
img41,33,208,0
img41,732,252,1
img41,35,228,0
img41,732,270,1
img41,43,248,0
img41,729,288,1
img41,44,266,0
img41,728,304,1
img41,44,284,0
img41,726,322,1
img41,53,304,0
img41,723,340,1
img41,56,322,0
img41,722,356,1
img41,59,339,0
img41,722,376,1
img41,60,358,0
img41,721,394,1
img41,67,378,0
img41,721,414,1
img41,73,396,0
img41,721,432,1
img41,74,413,0
img41,719,448,1
img41,74,431,0
img41,719,466,1
img41,82,449,0
img41,718,484,1
img41,98,467,0
img41,714,501,1
img41,98,484,0
img41,712,520,1
img41,100,503,0
img41,710,537,1
img41,99,520,0
img41,708,553,1
img41,101,538,0
img41,708,571,1
img41,101,556,0
img41,706,588,1
img41,108,574,0
img41,704,604,1
img41,114,594,0
img41,704,624,1
img41,120,612,0
img41,703,642,1
img41,118,628,0
img41,701,661,1
img41,495,663,0
img41,698,677,1
img41,601,686,0
img41,701,694,1
img41,656,709,0
img41,705,712,1
img42,95,98,0
img42,738,136,1
img42,95,117,0
img42,752,154,1
img42,95,136,0
img42,747,174,1
img42,95,155,0
img42,742,192,1
img42,95,174,0
img42,735,210,1
img42,92,192,0
img42,729,227,1
img42,92,209,0
img42,724,244,1
img42,92,228,0
img42,717,262,1
img42,91,246,0
img42,710,280,1
img42,90,264,0
img42,706,300,1
img42,85,282,0
img42,704,316,1
img42,85,300,0
img42,692,331,1
img42,83,318,0
img42,690,350,1
img42,83,335,0
img42,683,367,1
img42,82,353,0
img42,680,384,1
img42,82,370,0
img42,676,402,1
img42,80,388,0
img42,672,420,1
img42,80,406,0
img42,667,436,1
img42,80,422,0
img42,660,454,1
img42,80,440,0
img42,659,468,1
img42,80,456,0
img42,653,486,1
img42,80,474,0
img42,650,504,1
img42,74,494,0
img42,643,522,1
img42,73,512,0
img42,638,540,1
img42,71,530,0
img42,633,558,1
img42,71,547,0
img42,628,576,1
img42,68,564,0
img42,619,592,1
img42,68,580,0
img42,616,608,1
img42,61,597,0
img42,614,624,1
img42,61,616,0
img42,585,642,1
img42,61,636,0
img42,568,658,1
img42,64,652,0
img42,496,672,1
img42,104,672,0
img42,436,688,1
img42,165,696,0
img42,344,701,1
img43,148,58,0
img43,776,267,1
img43,140,77,0
img43,768,286,1
img43,133,96,0
img43,760,306,1
img43,128,115,0
img43,754,325,1
img43,122,136,0
img43,752,348,1
img43,116,158,0
img43,746,369,1
img43,109,177,0
img43,738,388,1
img43,101,196,0
img43,732,407,1
img43,95,217,0
img43,723,426,1
img43,90,237,0
img43,718,448,1
img43,84,258,0
img43,710,470,1
img43,78,278,0
img43,704,491,1
img43,72,298,0
img43,698,509,1
img43,66,318,0
img43,692,530,1
img43,60,339,0
img43,684,550,1
img43,52,359,0
img43,678,572,1
img43,46,378,0
img43,673,593,1
img43,39,399,0
img43,667,616,1
img43,34,420,0
img43,660,636,1
img43,27,440,0
img43,656,656,1
img43,46,469,0
img43,650,676,1
img43,218,552,0
img43,644,696,1
img43,401,636,0
img43,638,717,1
img43,572,718,0
img43,628,737,1
img44,86,244,0
img44,778,462,1
img44,82,258,0
img44,781,478,1
img44,78,272,0
img44,776,492,1
img44,73,286,0
img44,772,506,1
img44,68,300,0
img44,768,522,1
img44,62,314,0
img44,764,536,1
img44,57,330,0
img44,760,552,1
img44,54,346,0
img44,698,549,1
img44,49,360,0
img44,622,542,1
img44,46,374,0
img44,549,536,1
img44,41,388,0
img44,480,532,1
img44,36,402,0
img44,408,526,1
img44,30,416,0
img44,336,518,1
img44,24,431,0
img44,265,512,1
img44,20,446,0
img44,192,504,1
img44,16,460,0
img44,126,498,1
img44,10,474,0
img44,54,490,1
img45,56,306,0
img45,554,328,1
img45,56,320,0
img45,792,346,1
img45,51,333,0
img45,785,360,1
img45,49,347,0
img45,781,374,1
img45,43,361,0
img45,778,388,1
img45,40,374,0
img45,771,402,1
img45,38,389,0
img45,767,416,1
img45,38,403,0
img45,439,426,1
img45,33,415,0
img45,428,439,1
img45,31,428,0
img45,411,452,1
img45,30,442,0
img45,394,464,1
img45,29,457,0
img45,377,478,1
img45,37,473,0
img45,155,480,1
img46,519,36,0
img46,688,97,1
img46,475,46,0
img46,685,122,1
img46,464,68,0
img46,679,146,1
img46,452,90,0
img46,682,174,1
img46,438,114,0
img46,678,198,1
img46,426,134,0
img46,672,223,1
img46,412,152,0
img46,668,246,1
img46,400,172,0
img46,668,272,1
img46,390,194,0
img46,664,295,1
img46,374,212,0
img46,662,318,1
img46,366,233,0
img46,658,341,1
img46,351,252,0
img46,657,364,1
img46,338,271,0
img46,656,387,1
img46,324,289,0
img46,652,411,1
img46,314,310,0
img46,649,434,1
img46,303,328,0
img46,646,456,1
img46,289,346,0
img46,643,477,1
img46,278,366,0
img46,642,500,1
img46,266,384,0
img46,639,523,1
img46,252,402,0
img46,638,546,1
img46,241,421,0
img46,632,568,1
img46,230,441,0
img46,632,592,1
img46,219,460,0
img46,631,615,1
img46,206,478,0
img46,627,637,1
img46,196,496,0
img46,622,658,1
img46,182,513,0
img46,620,680,1
img46,170,530,0
img46,620,701,1
img46,158,546,0
img46,615,722,1
img46,147,566,0
img46,614,742,1
img46,139,584,0
img46,615,764,1
img46,129,602,0
img46,574,772,1
img46,118,617,0
img46,526,775,1
img47,153,40,0
img47,85,55,1
img47,294,38,0
img47,87,76,1
img47,431,41,0
img47,81,102,1
img47,578,42,0
img47,79,124,1
img47,768,34,0
img47,78,146,1
img47,771,54,0
img47,78,168,1
img47,773,76,0
img47,72,192,1
img47,774,98,0
img47,72,212,1
img47,773,121,0
img47,71,234,1
img47,772,142,0
img47,68,255,1
img47,771,162,0
img47,68,277,1
img47,773,184,0
img47,68,298,1
img47,772,206,0
img47,66,320,1
img47,772,225,0
img47,68,340,1
img47,772,246,0
img47,62,361,1
img47,772,268,0
img47,61,382,1
img47,772,288,0
img47,61,403,1
img47,773,309,0
img47,60,424,1
img47,774,328,0
img47,58,444,1
img47,773,350,0
img47,59,465,1
img47,772,369,0
img47,54,487,1
img47,771,388,0
img47,54,508,1
img47,773,408,0
img47,54,528,1
img47,772,429,0
img47,52,548,1
img47,773,449,0
img47,51,568,1
img47,772,469,0
img47,51,587,1
img47,771,490,0
img47,50,606,1
img47,760,512,0
img47,48,626,1
img47,761,533,0
img47,48,646,1
img47,755,554,0
img47,47,664,1
img47,758,572,0
img47,48,684,1
img47,754,592,0
img47,126,691,1
img47,752,612,0
img47,171,702,1
img47,751,632,0
img47,236,712,1
img47,754,651,0
img47,302,721,1
img47,756,670,0
img47,375,729,1
img47,743,692,0
img47,434,739,1
img47,732,713,0
img47,508,748,1
img47,735,731,0
img47,567,758,1
img47,734,750,0
img47,636,766,1
img48,37,289,0
img48,778,388,1
img48,36,307,0
img48,760,404,1
img48,33,323,0
img48,756,420,1
img48,28,340,0
img48,770,439,1
img48,25,357,0
img48,769,456,1
img48,22,372,0
img48,758,470,1
img48,19,388,0
img48,743,486,1
img48,14,404,0
img48,717,502,1
img48,96,430,0
img48,686,514,1
img49,692,262,0
img49,784,267,1
img49,575,282,0
img49,784,292,1
img49,371,295,0
img49,785,316,1
img49,66,304,0
img49,782,341,1
img49,55,327,0
img49,784,367,1
img49,49,352,0
img49,783,393,1
img49,43,378,0
img49,783,418,1
img49,35,401,0
img49,780,445,1
img49,28,424,0
img49,780,474,1
img49,181,460,0
img49,777,499,1
img49,349,496,0
img49,774,524,1
img50,682,118,0
img50,25,499,1
img50,691,134,0
img50,36,514,1
img50,697,152,0
img50,46,531,1
img50,705,168,0
img50,56,546,1
img50,713,186,0
img50,68,562,1
img50,721,202,0
img50,94,568,1
img50,730,218,0
img50,104,584,1
img50,736,236,0
img50,104,605,1
img50,742,253,0
img50,116,619,1
img50,751,268,0
img50,128,632,1
img50,761,282,0
img50,138,648,1
img50,770,297,0
img50,146,664,1
img50,778,314,0
img50,161,678,1
img51,462,26,0
img51,90,456,1
img51,480,38,0
img51,108,466,1
img51,498,50,0
img51,127,476,1
img51,518,62,0
img51,147,488,1
img51,540,72,0
img51,166,500,1
img51,560,85,0
img51,185,515,1
img51,581,95,0
img51,204,530,1
img51,598,108,0
img51,222,540,1
img51,616,122,0
img51,240,552,1
img51,634,132,0
img51,257,564,1
img51,654,144,0
img51,275,578,1
img51,675,156,0
img51,294,592,1
img51,697,166,0
img51,314,602,1
img51,714,180,0
img51,337,612,1
img51,686,250,0
img51,354,624,1
img51,674,304,0
img51,376,637,1
img51,661,354,0
img51,398,650,1
img51,658,389,0
img51,416,663,1
img51,660,426,0
img51,436,676,1
img51,659,464,0
img51,456,688,1
img51,657,502,0
img51,474,702,1
img51,648,542,0
img51,492,717,1
img51,647,572,0
img51,512,726,1
img51,646,611,0
img51,528,739,1
img51,642,646,0
img51,547,752,1
img51,634,689,0
img51,568,762,1
img51,636,722,0
img51,587,775,1
img52,753,102,0
img52,29,168,1
img52,755,121,0
img52,30,189,1
img52,752,140,0
img52,33,208,1
img52,752,160,0
img52,34,230,1
img52,751,184,0
img52,38,250,1
img52,754,204,0
img52,40,270,1
img52,751,223,0
img52,45,294,1
img52,754,242,0
img52,45,314,1
img52,752,263,0
img52,48,333,1
img52,754,282,0
img52,51,354,1
img52,750,304,0
img52,54,373,1
img52,746,326,0
img52,54,392,1
img52,739,346,0
img52,57,411,1
img52,732,366,0
img52,60,431,1
img52,725,388,0
img52,64,453,1
img52,712,410,0
img52,66,474,1
img52,709,431,0
img52,69,492,1
img52,704,452,0
img52,70,511,1
img52,699,474,0
img52,72,530,1
img52,694,496,0
img52,75,551,1
img52,690,516,0
img52,81,572,1
img52,686,537,0
img52,83,593,1
img52,674,559,0
img52,83,613,1
img52,670,580,0
img52,87,630,1
img52,666,600,0
img52,89,650,1
img52,663,620,0
img52,92,673,1
img52,646,643,0
img52,95,692,1
img53,116,204,0
img53,44,246,1
img53,187,196,0
img53,52,266,1
img53,254,190,0
img53,50,293,1
img53,306,191,0
img53,52,321,1
img53,388,176,0
img53,58,346,1
img53,456,167,0
img53,62,370,1
img53,518,164,0
img53,67,397,1
img53,594,154,0
img53,104,408,1
img53,659,149,0
img53,116,428,1
img53,726,144,0
img53,78,474,1
img53,736,164,0
img53,82,500,1
img53,744,186,0
img53,87,525,1
img53,756,208,0
img53,90,550,1
img53,766,234,0
img53,96,576,1
img53,762,265,0
img53,95,604,1
img53,755,296,0
img53,101,628,1
img53,748,326,0
img53,103,652,1
img54,328,128,0
img54,20,254,1
img54,414,113,0
img54,22,271,1
img54,502,94,0
img54,22,288,1
img54,590,77,0
img54,24,306,1
img54,679,58,0
img54,25,322,1
img54,685,73,0
img54,30,338,1
img54,687,93,0
img54,34,355,1
img54,692,110,0
img54,36,374,1
img54,697,126,0
img54,41,389,1
img54,700,142,0
img54,48,403,1
img54,700,159,0
img54,48,422,1
img54,705,174,0
img54,54,436,1
img54,710,190,0
img54,55,453,1
img54,711,210,0
img54,60,469,1
img54,718,224,0
img54,68,484,1
img54,722,240,0
img54,69,502,1
img54,727,256,0
img54,73,518,1
img54,728,274,0
img54,76,536,1
img54,734,288,0
img54,81,550,1
img54,736,304,0
img54,82,568,1
img54,740,322,0
img54,88,584,1
img54,744,338,0
img54,90,602,1
img54,747,354,0
img54,95,616,1
img54,754,371,0
img54,96,632,1
img54,759,386,0
img54,100,648,1
img54,762,399,0
img54,104,666,1
img54,765,417,0
img54,107,684,1
img54,772,432,0
img54,112,699,1
img54,772,450,0
img54,116,715,1
img54,610,532,0
img54,120,731,1
img54,376,646,0
img54,123,749,1
img55,435,62,0
img55,734,113,1
img55,381,75,0
img55,740,136,1
img55,322,86,0
img55,756,163,1
img55,266,100,0
img55,776,193,1
img55,210,113,0
img55,782,217,1
img55,188,133,0
img55,764,236,1
img55,160,152,0
img55,740,256,1
img55,127,168,0
img55,728,278,1
img55,104,188,0
img55,710,298,1
img55,78,208,0
img55,694,318,1
img55,46,226,0
img55,682,340,1
img55,46,249,0
img55,670,360,1
img55,45,270,0
img55,662,382,1
img55,44,294,0
img55,650,404,1
img55,44,319,0
img55,640,424,1
img55,44,340,0
img55,624,444,1
img55,44,361,0
img55,612,465,1
img55,46,386,0
img55,599,486,1
img55,45,410,0
img55,583,508,1
img55,45,435,0
img55,572,530,1
img55,44,459,0
img55,558,550,1
img55,42,480,0
img55,548,568,1
img55,42,502,0
img55,536,589,1
img55,43,528,0
img55,524,612,1
img55,42,552,0
img55,512,634,1
img55,42,574,0
img55,500,655,1
img55,40,596,0
img55,472,671,1
img55,40,619,0
img55,469,693,1
img55,40,642,0
img55,460,716,1
img55,39,666,0
img55,446,738,1
img55,38,688,0
img55,328,738,1
img56,84,173,0
img56,52,560,1
img56,117,171,0
img56,88,564,1
img56,152,170,0
img56,120,573,1
img56,187,167,0
img56,153,570,1
img56,215,170,0
img56,182,568,1
img56,242,174,0
img56,210,570,1
img56,270,172,0
img56,241,577,1
img56,300,169,0
img56,272,577,1
img56,332,170,0
img56,300,578,1
img56,361,170,0
img56,330,577,1
img56,394,176,0
img56,361,580,1
img56,422,179,0
img56,390,581,1
img56,448,177,0
img56,418,588,1
img56,480,174,0
img56,446,592,1
img56,510,172,0
img56,475,595,1
img56,538,173,0
img56,504,598,1
img56,568,176,0
img56,532,600,1
img56,596,176,0
img56,558,604,1
img56,623,177,0
img56,586,610,1
img56,652,175,0
img56,616,619,1
img56,680,172,0
img56,646,628,1
img56,707,177,0
img56,674,631,1
img56,738,178,0
img56,702,634,1
img57,677,123,0
img57,21,502,1
img57,684,139,0
img57,32,519,1
img57,691,158,0
img57,44,533,1
img57,698,175,0
img57,55,546,1
img57,704,192,0
img57,64,562,1
img57,713,208,0
img57,90,569,1
img57,722,222,0
img57,99,584,1
img57,728,239,0
img57,100,606,1
img57,734,256,0
img57,114,618,1
img57,744,272,0
img57,122,633,1
img57,754,286,0
img57,130,650,1
img57,762,300,0
img57,142,665,1
img57,770,317,0
img57,156,678,1
img58,652,140,0
img58,773,178,1
img58,438,90,0
img58,766,202,1
img58,262,52,0
img58,759,224,1
img58,254,76,0
img58,754,250,1
img58,244,97,0
img58,745,272,1
img58,236,120,0
img58,736,295,1
img58,222,142,0
img58,728,320,1
img58,212,162,0
img58,719,342,1
img58,200,181,0
img58,714,364,1
img58,192,204,0
img58,702,387,1
img58,182,228,0
img58,692,410,1
img58,172,249,0
img58,686,432,1
img58,161,270,0
img58,680,454,1
img58,152,292,0
img58,674,478,1
img58,145,316,0
img58,666,500,1
img58,137,338,0
img58,658,524,1
img58,124,358,0
img58,651,547,1
img58,116,378,0
img58,643,570,1
img58,108,400,0
img58,634,591,1
img58,96,422,0
img58,628,612,1
img58,84,443,0
img58,620,633,1
img58,76,465,0
img58,610,654,1
img58,68,488,0
img58,602,674,1
img58,56,510,0
img58,594,697,1
img58,45,532,0
img58,586,721,1
img58,38,554,0
img58,426,694,1
img58,26,574,0
img58,397,710,1
img59,152,108,0
img59,114,139,1
img59,225,79,0
img59,128,162,1
img59,301,51,0
img59,135,192,1
img59,354,39,0
img59,147,214,1
img59,365,62,0
img59,153,241,1
img59,376,85,0
img59,165,262,1
img59,392,104,0
img59,172,288,1
img59,410,124,0
img59,178,314,1
img59,426,142,0
img59,188,342,1
img59,443,158,0
img59,202,366,1
img59,461,175,0
img59,204,393,1
img59,480,194,0
img59,218,415,1
img59,497,214,0
img59,226,444,1
img59,515,232,0
img59,236,466,1
img59,532,250,0
img59,248,487,1
img59,548,267,0
img59,264,506,1
img59,566,284,0
img59,283,524,1
img59,586,302,0
img59,300,544,1
img59,604,320,0
img59,318,564,1
img59,620,338,0
img59,337,580,1
img59,635,356,0
img59,355,596,1
img59,652,376,0
img59,368,618,1
img59,670,393,0
img59,386,636,1
img59,688,410,0
img59,406,652,1
img59,704,428,0
img59,422,672,1
img59,692,470,0
img59,440,690,1
img59,657,533,0
img59,457,708,1
img59,646,574,0
img59,470,730,1
img60,88,132,0
img60,24,294,1
img60,108,133,0
img60,36,330,1
img60,130,134,0
img60,54,340,1
img60,153,139,0
img60,75,352,1
img60,176,142,0
img60,94,370,1
img60,199,143,0
img60,112,383,1
img60,222,144,0
img60,130,393,1
img60,243,148,0
img60,148,405,1
img60,266,149,0
img60,168,417,1
img60,289,154,0
img60,186,434,1
img60,312,156,0
img60,204,446,1
img60,333,158,0
img60,222,458,1
img60,356,157,0
img60,240,468,1
img60,378,163,0
img60,257,484,1
img60,400,165,0
img60,276,494,1
img60,421,167,0
img60,293,511,1
img60,446,168,0
img60,314,520,1
img60,467,172,0
img60,332,536,1
img60,489,172,0
img60,349,549,1
img60,510,175,0
img60,368,559,1
img60,532,176,0
img60,387,572,1
img60,556,181,0
img60,405,586,1
img60,580,182,0
img60,424,597,1
img60,602,184,0
img60,443,609,1
img60,623,186,0
img60,460,622,1
img60,646,188,0
img60,478,636,1
img60,669,192,0
img60,497,649,1
img60,692,193,0
img60,516,666,1
img60,714,193,0
img60,536,675,1
img60,736,197,0
img60,553,690,1
img60,760,200,0
img60,571,701,1
img60,750,286,0
img60,590,714,1
img61,122,378,0
img61,28,526,1
img61,176,336,0
img61,48,530,1
img61,231,294,0
img61,69,539,1
img61,282,258,0
img61,92,546,1
img61,328,226,0
img61,108,555,1
img61,379,188,0
img61,126,562,1
img61,428,154,0
img61,148,564,1
img61,474,121,0
img61,170,568,1
img61,486,132,0
img61,188,574,1
img61,498,148,0
img61,220,561,1
img61,514,159,0
img61,237,574,1
img61,526,176,0
img61,252,586,1
img61,542,188,0
img61,270,591,1
img61,556,204,0
img61,290,594,1
img61,571,217,0
img61,308,600,1
img61,584,232,0
img61,331,604,1
img61,600,244,0
img61,354,606,1
img61,614,256,0
img61,374,614,1
img61,629,269,0
img61,394,620,1
img61,642,285,0
img61,416,620,1
img61,658,297,0
img61,432,627,1
img61,671,308,0
img61,455,628,1
img61,686,320,0
img61,477,634,1
img61,701,338,0
img61,498,638,1
img61,718,350,0
img61,518,640,1
img61,730,364,0
img61,539,648,1
img61,746,376,0
img61,559,652,1
img61,762,390,0
img61,580,656,1
img61,777,406,0
img61,603,658,1
img61,766,462,0
img61,623,660,1
img61,749,522,0
img61,642,668,1
img61,732,578,0
img61,663,672,1
img61,716,632,0
img61,684,674,1
img62,763,281,0
img62,784,298,1
img62,742,278,0
img62,773,308,1
img62,722,278,0
img62,764,318,1
img62,694,272,0
img62,754,328,1
img62,671,270,0
img62,746,339,1
img62,646,266,0
img62,738,348,1
img62,624,263,0
img62,729,359,1
img62,604,262,0
img62,720,368,1
img62,578,256,0
img62,711,378,1
img62,555,252,0
img62,702,388,1
img62,534,249,0
img62,693,398,1
img62,510,246,0
img62,682,406,1
img62,486,243,0
img62,674,416,1
img62,464,240,0
img62,667,428,1
img62,442,238,0
img62,657,437,1
img62,416,234,0
img62,650,450,1
img62,394,230,0
img62,639,459,1
img62,372,228,0
img62,631,468,1
img62,350,227,0
img62,624,480,1
img62,328,224,0
img62,614,490,1
img62,308,222,0
img62,605,500,1
img62,286,220,0
img62,595,510,1
img62,264,217,0
img62,588,518,1
img62,246,215,0
img62,578,525,1
img62,228,213,0
img62,569,532,1
img62,211,212,0
img62,557,536,1
img62,196,213,0
img62,551,545,1
img62,181,214,0
img62,544,556,1
img62,166,214,0
img62,538,566,1
img62,150,213,0
img62,528,572,1
img62,132,212,0
img62,521,581,1
img62,110,210,0
img62,514,590,1
img62,86,209,0
img62,506,600,1
img62,52,201,0
img62,496,610,1
img63,558,104,0
img63,768,192,1
img63,514,114,0
img63,767,216,1
img63,464,123,0
img63,762,240,1
img63,412,132,0
img63,748,264,1
img63,366,144,0
img63,736,288,1
img63,312,152,0
img63,746,322,1
img63,257,158,0
img63,744,350,1
img63,215,170,0
img63,742,376,1
img63,158,176,0
img63,738,402,1
img63,128,192,0
img63,734,427,1
img63,104,212,0
img63,732,450,1
img63,94,235,0
img63,726,476,1
img63,82,260,0
img63,721,504,1
img63,48,274,0
img63,715,530,1
img63,44,298,0
img63,714,556,1
img63,41,326,0
img63,707,583,1
img63,40,351,0
img63,698,605,1
img63,40,374,0
img63,681,624,1
img63,38,400,0
img63,674,646,1
img63,38,427,0
img63,684,676,1
img64,156,246,0
img64,767,460,1
img64,121,250,0
img64,760,476,1
img64,88,256,0
img64,754,490,1
img64,61,264,0
img64,738,503,1
img64,40,273,0
img64,717,515,1
img64,38,290,0
img64,694,524,1
img64,37,307,0
img64,668,532,1
img64,36,324,0
img64,636,538,1
img64,32,340,0
img64,614,544,1
img64,28,358,0
img64,578,550,1
img64,24,372,0
img64,543,556,1
img64,22,390,0
img64,509,562,1
img64,17,404,0
img64,462,563,1
img64,69,440,0
img64,340,536,1
img65,364,26,0
img65,126,474,1
img65,388,30,0
img65,146,486,1
img65,410,40,0
img65,166,497,1
img65,427,50,0
img65,183,507,1
img65,450,56,0
img65,200,520,1
img65,468,68,0
img65,222,532,1
img65,486,80,0
img65,240,548,1
img65,506,92,0
img65,260,558,1
img65,526,102,0
img65,278,574,1
img65,545,112,0
img65,297,586,1
img65,564,122,0
img65,318,596,1
img65,583,134,0
img65,338,606,1
img65,604,145,0
img65,356,620,1
img65,624,155,0
img65,376,630,1
img65,645,169,0
img65,395,648,1
img65,665,182,0
img65,414,661,1
img65,660,242,0
img65,432,676,1
img65,655,310,0
img65,453,688,1
img65,650,374,0
img65,473,702,1
img65,644,438,0
img65,496,714,1
img65,638,503,0
img65,518,727,1
img65,632,568,0
img65,543,737,1
img65,627,632,0
img65,566,749,1
img65,622,694,0
img65,584,768,1
img66,192,27,0
img66,122,48,1
img66,264,21,0
img66,124,64,1
img66,276,34,0
img66,125,80,1
img66,287,44,0
img66,124,98,1
img66,296,58,0
img66,128,114,1
img66,310,71,0
img66,130,130,1
img66,318,84,0
img66,128,147,1
img66,326,97,0
img66,134,162,1
img66,338,111,0
img66,130,179,1
img66,350,123,0
img66,128,194,1
img66,360,136,0
img66,131,210,1
img66,372,149,0
img66,136,226,1
img66,380,163,0
img66,140,240,1
img66,393,174,0
img66,143,256,1
img66,402,187,0
img66,145,270,1
img66,411,200,0
img66,145,288,1
img66,423,212,0
img66,144,303,1
img66,436,226,0
img66,146,317,1
img66,444,239,0
img66,154,330,1
img66,455,252,0
img66,159,346,1
img66,467,266,0
img66,162,360,1
img66,476,279,0
img66,166,374,1
img66,484,291,0
img66,172,390,1
img66,494,303,0
img66,180,403,1
img66,506,316,0
img66,185,419,1
img66,518,329,0
img66,190,433,1
img66,523,343,0
img66,195,448,1
img66,534,356,0
img66,199,463,1
img66,548,368,0
img66,204,476,1
img66,556,381,0
img66,208,490,1
img66,568,394,0
img66,216,506,1
img66,580,408,0
img66,220,522,1
img66,590,422,0
img66,224,536,1
img66,600,436,0
img66,229,552,1
img66,608,449,0
img66,232,566,1
img66,622,460,0
img66,236,580,1
img66,633,474,0
img66,240,595,1
img66,642,486,0
img66,246,610,1
img66,652,497,0
img66,249,626,1
img66,664,510,0
img66,252,640,1
img66,675,524,0
img66,255,655,1
img66,684,536,0
img66,258,671,1
img66,696,548,0
img66,264,686,1
img66,666,574,0
img66,268,700,1
img66,626,602,0
img66,272,716,1
img66,588,630,0
img66,276,730,1
img66,556,657,0
img66,281,744,1
img66,518,684,0
img66,288,760,1
img66,465,718,0
img66,290,774,1
img67,394,57,0
img67,501,98,1
img67,384,77,0
img67,600,159,1
img67,376,99,0
img67,683,215,1
img67,367,123,0
img67,679,238,1
img67,358,147,0
img67,674,262,1
img67,348,171,0
img67,668,287,1
img67,340,194,0
img67,661,308,1
img67,330,218,0
img67,656,330,1
img67,322,240,0
img67,651,354,1
img67,312,262,0
img67,644,377,1
img67,304,284,0
img67,636,400,1
img67,292,306,0
img67,628,422,1
img67,285,330,0
img67,623,444,1
img67,279,354,0
img67,616,466,1
img67,272,376,0
img67,609,488,1
img67,264,400,0
img67,604,510,1
img67,252,422,0
img67,596,534,1
img67,246,445,0
img67,588,558,1
img67,237,469,0
img67,584,582,1
img67,227,493,0
img67,577,606,1
img67,220,518,0
img67,571,630,1
img67,212,541,0
img67,564,652,1
img67,202,562,0
img67,560,675,1
img67,191,584,0
img67,554,698,1
img67,184,608,0
img67,548,720,1
img67,176,632,0
img67,544,742,1
img67,176,656,0
img67,536,765,1
img68,569,246,0
img68,552,545,1
img68,549,44,0
img68,522,605,1
img68,524,42,0
img68,485,749,1
img68,498,42,0
img68,458,750,1
img68,472,36,0
img68,432,750,1
img68,447,32,0
img68,406,754,1
img68,422,32,0
img68,380,759,1
img68,394,23,0
img68,354,763,1
img68,366,20,0
img68,326,761,1
img68,340,26,0
img68,300,769,1
img68,312,26,0
img68,276,769,1
img68,286,23,0
img68,249,766,1
img69,636,288,0
img69,760,634,1
img69,592,221,0
img69,742,640,1
img69,560,192,0
img69,721,647,1
img69,530,176,0
img69,702,652,1
img69,504,164,0
img69,683,656,1
img69,482,160,0
img69,664,662,1
img69,455,150,0
img69,644,669,1
img69,431,141,0
img69,626,674,1
img69,406,135,0
img69,606,680,1
img69,380,120,0
img69,586,684,1
img69,356,110,0
img69,566,690,1
img69,326,95,0
img69,547,697,1
img69,300,84,0
img69,524,699,1
img69,273,68,0
img69,506,708,1
img69,247,58,0
img69,488,714,1
img69,252,130,0
img69,470,719,1
img69,273,250,0
img69,450,724,1
img69,254,258,0
img69,430,731,1
img69,232,266,0
img69,412,737,1
img69,212,274,0
img69,393,743,1
img69,197,280,0
img69,374,750,1
img69,179,288,0
img69,355,756,1
img69,160,289,0
img69,336,760,1
img69,142,296,0
img69,320,766,1
img69,120,299,0
img69,300,771,1
img69,99,304,0
img69,278,774,1
img69,79,310,0
img69,260,779,1
img69,62,319,0
img69,236,770,1
img70,650,40,0
img70,771,644,1
img70,634,44,0
img70,755,648,1
img70,616,47,0
img70,740,652,1
img70,598,49,0
img70,723,654,1
img70,580,51,0
img70,705,656,1
img70,564,56,0
img70,687,659,1
img70,548,62,0
img70,670,664,1
img70,531,66,0
img70,652,670,1
img70,512,69,0
img70,634,673,1
img70,494,72,0
img70,616,674,1
img70,476,74,0
img70,601,676,1
img70,458,78,0
img70,584,680,1
img70,441,82,0
img70,566,688,1
img70,426,86,0
img70,550,690,1
img70,410,90,0
img70,532,694,1
img70,394,90,0
img70,514,697,1
img70,375,92,0
img70,499,700,1
img70,356,97,0
img70,482,704,1
img70,340,100,0
img70,464,708,1
img70,322,106,0
img70,448,711,1
img70,306,112,0
img70,432,715,1
img70,290,116,0
img70,414,718,1
img70,272,118,0
img70,398,721,1
img70,256,120,0
img70,382,725,1
img70,237,126,0
img70,365,728,1
img70,222,130,0
img70,348,733,1
img70,206,132,0
img70,332,738,1
img70,186,137,0
img70,314,740,1
img70,166,140,0
img70,296,742,1
img70,148,144,0
img70,282,748,1
img70,128,147,0
img70,264,750,1
img70,110,152,0
img70,246,752,1
img70,94,155,0
img70,229,758,1
img70,78,157,0
img70,212,762,1
img70,62,163,0
img70,188,742,1
img70,46,168,0
img70,70,289,1
img70,28,171,0
img70,41,228,1
img71,550,26,0
img71,567,92,1
